date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:37	1859/1859	---MCZ	200	added ('OK')	text/plain	date:Tue,%2010%20Aug%202021%2020:00:00%20GMT	https://www.google.com/robots.txt		(from )
11:38:38	39972/39972	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:36%20GMT	https://www.google.com/	C:/Mes%20Sites%20Web/ggclone/www.google.com/index.html	(from )
11:38:39	9760/9760	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:15:00%20GMT	https://ssl.gstatic.com/gb/images/b_8d5afc09.png	C:/Mes%20Sites%20Web/ggclone/ssl.gstatic.com/gb/images/b_8d5afc09.png	(from https://www.google.com/)
11:38:40	229582/229582	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:38%20GMT	https://www.google.com/preferences?hl=fr	C:/Mes%20Sites%20Web/ggclone/www.google.com/preferences7d7c.html	(from https://www.google.com/)
11:38:40	5482/5482	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:30:00%20GMT	https://www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	C:/Mes%20Sites%20Web/ggclone/www.google.com/images/branding/googlelogo/1x/googlelogo_white_background_color_272x92dp.png	(from https://www.google.com/)
11:38:41	285094/285094	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:40%20GMT	https://www.google.com/advanced_search?hl=fr-MA&authuser=0	C:/Mes%20Sites%20Web/ggclone/www.google.com/advanced_search9d05.html	(from https://www.google.com/)
11:38:41	219/219	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:40%20GMT	https://www.google.com/setprefs?sig=0_wquglT6iz5ffIK59FqSsSy9dun0%3D&hl=ar&source=homepage&sa=X&ved=0ahUKEwiRm9Laz7rzAhWJxYUKHUzZAGwQ2ZgBCAQ	C:/Mes%20Sites%20Web/ggclone/www.google.com/setprefs.409fb.delayed	(from https://www.google.com/)
11:38:42	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Oct%202021%2010:22:52%20GMT	https://www.google.com/intl/fr/ads/	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/ads/index.html	(from https://www.google.com/)
11:38:42	234/234	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Oct%202021%2010:27:53%20GMT	https://www.google.com/intl/fr/about.html	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/about.5.delayed	(from https://www.google.com/)
11:38:42	226/226	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:41%20GMT	https://www.google.com/intl/fr/about/	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/about/index.html	(from https://www.google.com/)
11:38:42	222/222	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:41%20GMT	https://www.google.com/setprefdomain?prefdom=MA&prev=https://www.google.co.ma/&sig=K_gooZvW86qWVvjWMg3jtY2iCdtGU%3D	C:/Mes%20Sites%20Web/ggclone/www.google.com/setprefdomain.68eb1.delayed	(from https://www.google.com/)
11:38:43	1394/1394	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2007:00:00%20GMT	https://www.google.com/intl/fr/policies/privacy/	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/policies/privacy/index.html	(from https://www.google.com/)
11:38:43	1386/1386	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20May%202020%2007:00:00%20GMT	https://www.google.com/intl/fr/policies/terms/	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/policies/terms/index.html	(from https://www.google.com/)
11:38:43	39917/39917	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:42%20GMT	https://www.google.com/webhp	C:/Mes%20Sites%20Web/ggclone/www.google.com/webhp.html	(from https://www.google.com/preferences?hl=fr)
11:38:44	1600/1600	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:43%20GMT	https://www.google.com/gci_91f30755d6a6b787dcc2a4062e6e9824.js	C:/Mes%20Sites%20Web/ggclone/www.google.com/gci_91f30755d6a6b787dcc2a4062e6e9824.8.delayed	(from https://www.google.com/preferences?hl=fr)
11:38:44	1565/1565	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:43%20GMT	https://www.google.com/Edg/	C:/Mes%20Sites%20Web/ggclone/www.google.com/Edg/index.html	(from https://www.google.com/preferences?hl=fr)
11:38:44	39928/39928	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:43%20GMT	https://www.google.com/webhp?tab=ww	C:/Mes%20Sites%20Web/ggclone/www.google.com/webhp3d1f.html	(from https://www.google.com/preferences?hl=fr)
11:38:45	221/221	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Oct%202021%2010:38:43%20GMT	https://www.google.com/+/	C:/Mes%20Sites%20Web/ggclone/www.google.com/+/index.html	(from https://www.google.com/preferences?hl=fr)
11:38:45	155238/155238	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:44%20GMT	https://www.google.com/safesearch?hl=fr-MA&prev=https://www.google.com/preferences?hl%3Dfr	C:/Mes%20Sites%20Web/ggclone/www.google.com/safesearch6835.html	(from https://www.google.com/preferences?hl=fr)
11:38:46	206612/206612	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:45%20GMT	https://www.google.com/history/optout?hl=fr-MA	C:/Mes%20Sites%20Web/ggclone/www.google.com/history/optout5aaf.html	(from https://www.google.com/preferences?hl=fr)
11:38:46	274/274	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:46%20GMT	https://www.google.com/url?q=https://support.google.com/websearch/%3Fp%3Dws_results_help%26hl%3Dfr-MA%26fg%3D1&sa=U&ved=0ahUKEwiUxrbbz7rzAhVLzBoKHTwFDYAQ8KwCCAM&usg=AOvVaw2h-zEfmUJCC-B6kSnTvZk7	C:/Mes%20Sites%20Web/ggclone/www.google.com/url.cb775.delayed	(from https://www.google.com/preferences?hl=fr)
11:38:47	250/250	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:46%20GMT	https://www.google.com/url?q=https://policies.google.com/privacy%3Fhl%3Dfr-MA%26fg%3D1&sa=U&ved=0ahUKEwiUxrbbz7rzAhVLzBoKHTwFDYAQ8awCCAQ&usg=AOvVaw3xC2gOWBQ3BYWRtGN9-RKY	C:/Mes%20Sites%20Web/ggclone/www.google.com/url.dfdc0.delayed	(from https://www.google.com/preferences?hl=fr)
11:38:48	248/248	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:47%20GMT	https://www.google.com/url?q=https://policies.google.com/terms%3Fhl%3Dfr-MA%26fg%3D1&sa=U&ved=0ahUKEwiUxrbbz7rzAhVLzBoKHTwFDYAQ8qwCCAU&usg=AOvVaw2h-Bhqm5hSvs80PHG6XRT7	C:/Mes%20Sites%20Web/ggclone/www.google.com/url.e7f46.delayed	(from https://www.google.com/preferences?hl=fr)
11:38:48	486/486	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Mar%202020%2020:15:00%20GMT	http://ssl.gstatic.com/ui/v1/colorpicker/checkmark.png	C:/Mes%20Sites%20Web/ggclone/ssl.gstatic.com/ui/v1/colorpicker/checkmark.png	(from https://www.google.com/advanced_search?hl=fr-MA&authuser=0)
11:38:50	229632/229632	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Oct%202021%2010:38:48%20GMT	https://www.google.com/preferences?hl=fr-MA	C:/Mes%20Sites%20Web/ggclone/www.google.com/preferences5aaf.html	(from https://www.google.com/advanced_search?hl=fr-MA&authuser=0)
11:38:50	274/274	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:49%20GMT	https://www.google.com/url?q=https://support.google.com/websearch/%3Fp%3Dws_results_help%26hl%3Dfr-MA%26fg%3D1&sa=U&ved=0ahUKEwifwY7cz7rzAhUK3xoKHYvTABsQ8KwCCAI&usg=AOvVaw3yMHXo-1k8lgchnSSgJASa	C:/Mes%20Sites%20Web/ggclone/www.google.com/url.11d09d.delayed	(from https://www.google.com/advanced_search?hl=fr-MA&authuser=0)
11:38:51	250/250	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:50%20GMT	https://www.google.com/url?q=https://policies.google.com/privacy%3Fhl%3Dfr-MA%26fg%3D1&sa=U&ved=0ahUKEwifwY7cz7rzAhUK3xoKHYvTABsQ8awCCAM&usg=AOvVaw1qoO-L5Fx6p2q9UbTebCLu	C:/Mes%20Sites%20Web/ggclone/www.google.com/url.1220b7.delayed	(from https://www.google.com/advanced_search?hl=fr-MA&authuser=0)
11:38:51	248/248	---M--	302	error ('Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:50%20GMT	https://www.google.com/url?q=https://policies.google.com/terms%3Fhl%3Dfr-MA%26fg%3D1&sa=U&ved=0ahUKEwifwY7cz7rzAhUK3xoKHYvTABsQ8qwCCAQ&usg=AOvVaw1HiHvW8VRJGLiQk0Bcu7rC	C:/Mes%20Sites%20Web/ggclone/www.google.com/url.132fc2.delayed	(from https://www.google.com/advanced_search?hl=fr-MA&authuser=0)
11:38:52	1590/1590	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:51%20GMT	https://www.google.com/intl/fr/policies/privacy/curl	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/policies/privacy/curl.14.delayed	(from https://www.google.com/intl/fr/policies/privacy/)
11:38:52	218/218	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Oct%202021%2010:13:42%20GMT	https://www.google.com/about/	C:/Mes%20Sites%20Web/ggclone/www.google.com/about/index.html	(from https://www.google.com/intl/fr/about/)
11:38:53	1588/1588	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Oct%202021%2010:38:52%20GMT	https://www.google.com/intl/fr/policies/terms/curl	C:/Mes%20Sites%20Web/ggclone/www.google.com/intl/fr/policies/terms/curl.15.delayed	(from https://www.google.com/intl/fr/policies/terms/)
